alg,test_pop_id,search_time_limit,rl_policy_seed,rl_policy_pop_id,planning_pop_id,num_episodes_limit,exp_time_limit,exp_num,env_id,agent_id,num,len,return,discounted_return,time,search_time,update_time,reinvigoration_time,evaluation_time,policy_calls,inference_time,search_depth,num_sims,mem_usage,min_value,max_value,belief_state_acc,belief_history_acc,belief_action_acc,belief_policy_acc
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,0,35,0.8749999999999999,0.7616081668357939,37.05171990394592,1.0383301530565534,0.0173212664467947,0.016516705921718,0.0004103183746337,2410.6285714285714,0.3179963316236223,10.085714285714284,398.74285714285713,337.21875,-0.0229823193560753,0.7799072131242831,0.0,0.0072096128170894,0.1694465597495721,0.0140622063986549
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,1,39,0.3846153846153846,0.3224136585665756,42.32320618629456,1.0402413514944224,0.0425866016974815,0.0417437247740916,0.0004275639851888,2583.2820512820517,0.3400891683040521,11.743589743589745,456.7692307692308,335.38671875,-0.0165504877756421,0.5750091003202743,0.0,0.0079079798705966,0.1654680859724297,0.0125464428082189
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,2,50,0.5,0.3915849979803213,53.04515242576599,1.0240135955810548,0.0347412347793579,0.03409836769104,0.0004072523117065,2469.12,0.3806923246383667,9.6,537.66,330.9140625,-0.0072194531366229,0.4314942384199505,0.0,0.008411214953271,0.1771972479195773,0.068227072570371
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,3,39,0.6842105263157894,0.5872297334947238,43.5642774105072,1.019957945897029,0.0955505921290471,0.094618613903339,0.0004761219024658,2739.435897435897,0.3598246818933731,9.871794871794872,492.7692307692308,330.9140625,-0.0033209415482213,0.7340090655912678,0.0,0.00647016534867,0.1906692789214513,0.0190000853874524
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,4,19,0.8095238095238093,0.7287815419258548,20.33514952659607,1.030603697425441,0.0380552944384123,0.0368594621357164,0.0003814697265625,2642.6315789473683,0.3233988786998548,11.421052631578949,503.2105263157895,328.9296875,0.0121379778338106,0.7305414556408947,0.0,0.0157402852926709,0.1898575872086975,0.0146571714494098
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,5,50,0.4296296296296296,0.3467572545464908,47.13982677459717,1.0077355829152197,0.0621192509477788,0.0609961964867331,0.0004156936298717,2616.340909090909,0.3525021943179043,9.977272727272728,536.5227272727273,324.9296875,-0.0366598408017307,0.616852732267867,0.0,0.0067289719626168,0.2046191610600625,0.1247948841807879
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,6,50,0.25,0.220308199971052,54.400315046310425,1.0339789962768555,0.0525112342834472,0.0516358423233032,0.0004209041595458,2701.32,0.3675963449478149,9.3,536.98,327.30078125,-0.0294400540687143,0.5236524184938668,0.0,0.0069158878504672,0.1680533998694837,0.0152056239552649
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,7,50,0.625,0.5679720901655874,54.67107248306274,1.0356597518920898,0.0562317848205566,0.055356478691101,0.000424780845642,2678.0,0.364973349571228,9.04,545.3,325.5,-0.0300639950919896,0.6570855662158834,0.0,0.0065420560747663,0.1599181887907279,0.0146977316181531
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,8,50,0.4,0.361140409506598,54.55702519416809,1.0384674263000488,0.0512511873245239,0.0503537654876709,0.0003596019744873,2860.38,0.3616209650039673,9.92,570.44,324.50390625,-0.0112996142484247,0.8014634530633322,0.0,0.0067289719626168,0.1861288929323003,0.030669644087889
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,9,50,0.5151515151515151,0.4115382484646841,54.08400225639343,1.023708462715149,0.0565388631820678,0.0459480047225952,0.0004035758972167,2718.82,0.3734385442733764,9.66,529.84,321.93359375,0.0033676589883863,0.7541349502547203,0.0,0.0074766355140186,0.1969681511813355,0.0128339724601406
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,10,50,0.4695652173913043,0.4018409971166639,53.84205865859985,1.0322200441360474,0.0431571865081787,0.0422941589355468,0.0004001426696777,2803.64,0.3605284786224365,8.98,573.54,323.765625,-0.0300884935073554,0.6400264120436241,0.0,0.005607476635514,0.1745505308036614,0.1084694676624661
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,11,50,0.2692307692307693,0.2127557487746729,54.68363809585571,1.0429370021820068,0.0493203258514404,0.0390283966064453,0.0004674005508422,2705.46,0.4089391851425171,8.56,591.56,322.94140625,-0.0146365621329181,0.5994278021459071,0.0,0.0071028037383177,0.1651883167957078,0.4989551322401347
COMBINED,P0,1.0,2,P0,P0,100,43200,7,LevelBasedForaging-v3,0,12,50,0.1769230769230769,0.1472425088741241,54.02450108528137,1.0193000316619871,0.0597916173934936,0.0589029741287231,0.0004272556304931,2705.02,0.4005232095718384,8.52,561.5,322.94140625,-0.030877223380655,0.5607721423092464,0.0,0.0061682242990654,0.1669735368037682,0.4874529956205697
